	sample_FHS_1020_CVD_BC_12_fastq	sample_FHS_1066_No_CVD_BC_11_fastq	sample_FHS_1095_No_CVD_BC_13_fastq	sample_FHS_1120_No_CVD_BC_01_fastq	sample_FHS_1579_CVD_BC_10_fastq	sample_FHS_1610_CVD_BC_04_fastq	sample_FHS_172_CVD_BC_14_fastq	sample_FHS_216_N0_CVD_BC_03_fastq	sample_FHS_21_No_CVD_BC_01_fastq	sample_FHS_2303_No_CVD_BC_07_fastq	sample_FHS_2616_No_CVD_BC_05_fastq	sample_FHS_2768_CVD_BC_02_fastq	sample_FHS_2918_No_CVD_BC01_fastq	sample_FHS_2938_CVD_BC_04_fastq	sample_FHS_3132_N0_CVD_BC_05_fastq	sample_FHS_3170_No_CVD_BC_07_fastq	sample_FHS_320_No_CVD_BC_07_fastq	sample_FHS_3392_CVD_BC_02_fastq	sample_FHS_3464_No_CVD_BC_03_fastq	sample_FHS_3713_CVD_BC_06_fastq	sample_FHS_4043_CVD_BC_04_fastq	sample_FHS_4820_No_CVD_BC_13_fastq	sample_FHS_4912_CVD_BC_02_fastq	sample_FHS_500_No_CVD_BC_09_fastq	sample_FHS_5237_CVD_BC_06_fastq	sample_FHS_543_CVD_BC_16_fastq	sample_FHS_590_N0_CVD_BC_15_fastq	sample_FHS_6077_No_CVD_BC_09_fastq	sample_FHS_6136_CVD_BC_08_fastq	sample_FHS_6355_CVD_BC_08_fastq	sample_FHS_6684_CVD_BC_16_fastq	sample_FHS_6758_CVD_BC_14_fastq	sample_FHS_676_CVD_BC_06_fastq	sample_FHS_6926_No_CVD_BC_03_fastq	sample_FHS_7138_CVD_BC_12_fastq	sample_FHS_7226_No_CVD_BC_15_fastq	sample_FHS_728_CVD_BC_08_fastq	sample_FHS_7326_No_CVD_BC_11_fastq
hsa-miR-204-5p	9.91024620354985	54.6353252730159	38.8991035053279	16.3208460726604	109.705258538726	18.5865660018252	16.7016938301159	36.5522413456266	19.8496980860921	26.0902947830592	102.805377325972	25.1959365825911	36.8488887060727	40.581451030363	23.3185027655744	49.0763824816945	23.2745960111997	30.9338942679494	23.9314602977074	5.51982998923633	37.5401797236104	31.9169793770718	30.2160447197462	7.61556621734826	65.3438173858117	0	11.2191893013811	13.8340713810415	5.2822016216359	24.987037974051	58.8513890329035	53.7254464377963	10.0642556979699	14.5887433256499	32.6900654890979	39.4180580693692	53.8757624916942	64.4520235249886
hsa-miR-4770	9.91024620354985	3.21384266311858	0	0	8.12631544731303	0	8.35084691505797	0	15.8797584688737	3.72718496900846	6.04737513682186	0	0	8.11629020607261	13.9911016593447	0	0	3.43709936310549	0	0	0	0	30.2160447197462	0	5.44531811548431	0	0	0	5.2822016216359	0	0	16.530906596245	2.74479700853723	0	0	14.7817717760135	0	5.37100196041572
hsa-miR-1227-3p	9.91024620354985	0	5.18654713404372	5.44028202422014	8.12631544731303	0	0	3.15105528841609	0	11.1815549070254	0	0.763513229775489	1.71390180028245	8.11629020607261	4.66370055311489	0	0	0	0	11.0396599784727	0	4.55956848243882	0	0	0	0	5.60959465069054	2.07511070715623	0	1.24935189870255	2.80244709680493	0	1.82986467235816	0	2.72417212409149	0	5.98619583241046	10.7420039208314
hsa-miR-101-5p	9.91024620354985	6.42768532623717	7.77982070106558	0	0	5.57596980054756	2.78361563835266	13.8646432690308	7.93987923443684	7.45436993801691	12.0947502736437	6.8716190679794	14.5681653024008	8.11629020607261	4.66370055311489	0	29.0932450139997	0	59.8286507442684	0	0	4.55956848243882	15.1080223598731	0	5.44531811548431	0	5.60959465069054	25.5930320549268	5.2822016216359	16.2415746831331	8.40734129041479	0	4.57466168089539	0	2.72417212409149	9.8545145173423	29.9309791620523	37.59701372291
hsa-miR-4446-3p	9.91024620354985	12.8553706524743	20.7461885361749	48.9625382179812	8.12631544731303	3.71731320036504	19.4853094684686	5.67189951914896	7.93987923443684	3.72718496900846	30.2368756841093	9.92567198708136	5.99865630098858	0	18.6548022124595	9.8152764963389	0	10.3112980893165	35.897190446561	5.51982998923633	4.6925224654513	0	0	0	16.3359543464529	8.25525240434226	0	13.8340713810415	15.8466048649077	13.742870885728	36.4318122584641	0	19.2135790597606	4.86291444188331	5.44834424818298	8.21209543111859	0	5.37100196041572
hsa-miR-103a-2-5p	9.91024620354985	9.64152798935575	0	0	8.12631544731303	15.7985811015514	1.39180781917633	9.45316586524827	0	3.72718496900846	12.0947502736437	4.58107937865293	3.4278036005649	0	0	0	8.14610860391991	10.3112980893165	0	0	0	18.2382739297553	0	7.61556621734826	0	8.25525240434226	0	2.07511070715623	0	1.24935189870255	14.0122354840247	0	2.74479700853723	4.86291444188331	16.3450327445489	6.56967634489487	11.9723916648209	5.37100196041572
hsa-miR-203a-3p	8.25853850295821	19.2830559787115	28.5260092372404	10.8805640484403	16.2526308946261	16.7279094016427	2.78361563835266	9.45316586524827	15.8797584688737	11.1815549070254	6.04737513682186	4.58107937865293	7.71255810127103	0	4.66370055311489	9.8152764963389	2.32745960111997	17.1854968155274	11.9657301488537	5.51982998923633	14.0775673963539	13.6787054473165	15.1080223598731	45.6933973040896	16.3359543464529	33.0210096173691	5.60959465069054	8.99214639767698	21.1288064865436	18.7402784805382	5.60489419360986	8.2654532981225	2.74479700853723	4.86291444188331	5.44834424818298	4.92725725867115	11.9723916648209	48.3390176437414
hsa-miR-342-5p	8.25853850295821	3.21384266311858	10.3730942680874	16.3208460726604	28.4421040655956	4.6466415004563	0	4.41147740378253	11.9098188516553	0	0	12.2162116764078	5.99865630098858	0	37.3096044249191	0	4.65491920223995	3.43709936310549	0	5.51982998923633	4.6925224654513	4.55956848243882	15.1080223598731	15.2311324346965	10.8906362309686	0	16.8287839520716	6.22533212146868	0	9.99481518962038	16.8146825808296	33.06181319249	9.14932336179078	4.86291444188331	16.3450327445489	0	11.9723916648209	5.37100196041572
hsa-miR-424-3p	8.25853850295821	9.64152798935575	5.18654713404372	0	28.4421040655956	11.1519396010951	13.9180781917633	3.78126634609931	27.789577320529	22.3631098140507	0	4.58107937865293	8.56950900141226	0	4.66370055311489	9.8152764963389	3.49118940167996	6.87419872621098	0	0	14.0775673963539	13.6787054473165	0	0	0	16.5105048086845	0	4.15022141431245	0	2.4987037974051	5.60489419360986	8.2654532981225	0	4.86291444188331	2.72417212409149	9.8545145173423	11.9723916648209	10.7420039208314
hsa-miR-5187-5p	8.25853850295821	6.42768532623717	0	0	0	0	0	0	0	0	0	0.763513229775489	0.856950900141226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691703569052076	0	1.24935189870255	0	0	0	0	2.72417212409149	0	0	0
hsa-miR-34c-5p	8.25853850295821	9.64152798935575	7.77982070106558	0	16.2526308946261	7.43462640073008	11.1344625534106	17.6459096151301	7.93987923443684	0	6.04737513682186	1.52702645955098	3.4278036005649	8.11629020607261	18.6548022124595	19.6305529926778	3.49118940167996	0	23.9314602977074	0	4.6925224654513	0	0	15.2311324346965	10.8906362309686	8.25525240434226	28.0479732534527	0	10.5644032432718	3.74805569610764	5.60489419360986	12.3981799471838	1.82986467235816	4.86291444188331	8.17251637227447	11.496933603566	5.98619583241046	32.2260117624943
hsa-miR-454-3p	8.25853850295821	28.9245839680673	10.3730942680874	0	8.12631544731303	37.1731320036504	8.35084691505797	29.6199197111113	3.96993961721842	0	18.1421254104656	27.4864762719176	29.1363306048017	8.11629020607261	65.2918077436084	0	26.7657854128797	17.1854968155274	0	5.51982998923633	14.0775673963539	0	0	7.61556621734826	21.7812724619372	24.7657572130268	11.2191893013811	36.66028915976	10.5644032432718	53.7221316442096	36.4318122584641	12.3981799471838	8.2343910256117	4.86291444188331	19.0692048686404	32.8483817244743	5.98619583241046	37.59701372291
hsa-miR-584-3p	8.25853850295821	0	0	0	0	0.92932830009126	0	1.26042211536644	0	0	0	0.763513229775489	1.71390180028245	0	13.9911016593447	0	6.98237880335992	0	0	0	9.38504493090261	0	0	0	5.44531811548431	0	0	0	0	8.74546329091784	11.2097883872197	0	0.914932336179078	0	0	0	11.9723916648209	0
hsa-miR-2110	8.25853850295821	19.2830559787115	0	5.44028202422014	0	4.6466415004563	0	8.82295480756505	0	3.72718496900846	0	9.92567198708136	13.7112144022596	0	23.3185027655744	9.8152764963389	4.65491920223995	10.3112980893165	0	0	4.6925224654513	13.6787054473165	0	0	0	0	16.8287839520716	10.3755535357811	5.2822016216359	8.74546329091784	11.2097883872197	0	12.8090527065071	9.72582888376662	5.44834424818298	18.0666099484609	0	10.7420039208314
hsa-miR-410-3p	8.25853850295821	16.0692133155929	2.59327356702186	0	8.12631544731303	13.0105962012776	5.56723127670531	6.30211057683218	0	7.45436993801691	0	4.58107937865293	12.8542635021184	0	0	9.8152764963389	9.30983840447989	0	0	0	0	0	0	0	0	8.25525240434226	0	11.7589606738853	5.2822016216359	7.49611139221529	47.6416006456838	0	19.2135790597606	19.4516577675332	27.2417212409149	4.92725725867115	5.98619583241046	0
hsa-miR-221-5p	8.25853850295821	22.4968986418301	2.59327356702186	10.8805640484403	0	7.43462640073008	2.78361563835266	14.494854326714	19.8496980860921	3.72718496900846	30.2368756841093	3.81756614887744	6.8556072011298	0	4.66370055311489	58.8916589780334	17.4559470083998	10.3112980893165	0	5.51982998923633	0	0	0	7.61556621734826	10.8906362309686	0	11.2191893013811	7.60873925957283	15.8466048649077	8.74546329091784	2.80244709680493	8.2654532981225	10.0642556979699	0	27.2417212409149	1.64241908622372	5.98619583241046	5.37100196041572
hsa-miR-33a-5p	8.25853850295821	41.7799546205416	5.18654713404372	32.6416921453208	4.06315772365652	13.9399245013689	16.7016938301159	22.0573870189126	15.8797584688737	18.6359248450423	6.04737513682186	2.29053968932647	23.9946252039543	0	37.3096044249191	0	4.65491920223995	10.3112980893165	23.9314602977074	60.7181298815996	18.7700898618052	18.2382739297553	0	7.61556621734826	5.44531811548431	24.7657572130268	28.0479732534527	11.0672571048332	21.1288064865436	19.9896303792408	36.4318122584641	28.9290865434288	19.2135790597606	24.3145722094165	13.6208606204574	18.0666099484609	5.98619583241046	26.8550098020786
hsa-miR-545-3p	6.60683080236657	16.0692133155929	20.7461885361749	10.8805640484403	0	20.4452226020077	0	42.8543519224588	11.9098188516553	7.45436993801691	42.331625957753	22.9053968932647	17.9959689029657	32.4651608242904	37.3096044249191	0	12.8010278061599	13.748397452422	0	0	28.1551347927078	0	0	30.462264869393	0	0	5.60959465069054	42.1939177121766	0	16.2415746831331	14.0122354840247	41.3272664906125	28.3629024215514	29.1774866512999	32.6900654890979	6.56967634489487	5.98619583241046	16.1130058812471
hsa-miR-1255b-2-3p	6.60683080236657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9657301488537	0	0	4.55956848243882	0	0	0	0	0	0	0	0	11.2097883872197	0	0.914932336179078	0	0	0	0	0
hsa-miR-493-5p	6.60683080236657	22.4968986418301	0	5.44028202422014	12.1894731709696	2.78798490027378	0	12.6042211536644	3.96993961721842	3.72718496900846	12.0947502736437	1.52702645955098	10.2834108016947	0	0	0	6.98237880335992	0	11.9657301488537	0	14.0775673963539	0	0	0	5.44531811548431	8.25525240434226	5.60959465069054	6.22533212146868	5.2822016216359	13.742870885728	0	0	12.8090527065071	24.3145722094165	0	0	0	10.7420039208314
hsa-miR-4804-5p	6.60683080236657	0	0	0	0	0	5.56723127670531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6796-3p	6.60683080236657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43709936310549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44834424818298	0	0	0
hsa-miR-1226-3p	6.60683080236657	16.0692133155929	2.59327356702186	10.8805640484403	0	6.50529810063882	0	17.6459096151301	0	7.45436993801691	6.04737513682186	6.10810583820391	9.42645990155348	0	0	0	3.49118940167996	3.43709936310549	0	5.51982998923633	0	31.9169793770718	30.2160447197462	0	38.1172268083901	8.25525240434226	0	8.99214639767698	0	8.74546329091784	8.40734129041479	0	10.9791880341489	14.5887433256499	2.72417212409149	0	0	5.37100196041572
hsa-miR-2467-3p	6.60683080236657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914932336179078	0	0	0	0	0
hsa-miR-1301-3p	6.60683080236657	22.4968986418301	23.3394621031967	65.2833842906416	0	29.7385056029203	11.1344625534106	47.8960403839246	3.96993961721842	7.45436993801691	24.1895005472875	28.2499895016931	23.9946252039543	0	9.32740110622977	0	16.2922172078398	6.87419872621098	0	11.0396599784727	9.38504493090261	4.55956848243882	0	0	38.1172268083901	24.7657572130268	28.0479732534527	23.5179213477706	15.8466048649077	13.742870885728	44.8391535488789	12.3981799471838	19.2135790597606	9.72582888376662	2.72417212409149	16.4241908622372	0	16.1130058812471
hsa-miR-3620-3p	6.60683080236657	19.2830559787115	0	10.8805640484403	4.06315772365652	11.1519396010951	0	13.2344322113476	7.93987923443684	0	0	21.3783704337137	13.7112144022596	8.11629020607261	0	9.8152764963389	2.32745960111997	17.1854968155274	0	11.0396599784727	9.38504493090261	0	0	0	0	0	16.8287839520716	8.99214639767698	10.5644032432718	7.49611139221529	0	8.2654532981225	2.74479700853723	4.86291444188331	10.896688496366	3.28483817244743	5.98619583241046	0
hsa-miR-31-3p	6.60683080236657	9.64152798935575	31.1192828042623	5.44028202422014	56.8842081311912	52.9717131052018	41.7542345752898	13.2344322113476	83.3687319615869	22.3631098140507	48.3790010945749	5.34459260842842	14.5681653024008	40.581451030363	18.6548022124595	49.0763824816945	13.9647576067198	13.748397452422	47.8629205954147	22.0793199569453	18.7700898618052	31.9169793770718	15.1080223598731	15.2311324346965	87.1250898477489	66.0420192347381	22.4383786027622	4.15022141431245	68.6686210812667	9.99481518962038	44.8391535488789	74.3890796831025	18.2986467235816	29.1774866512999	46.3109261095553	42.7028962418166	29.9309791620523	75.19402744582
hsa-miR-489-3p	6.60683080236657	12.8553706524743	0	0	0	9.2932830009126	5.56723127670531	1.26042211536644	11.9098188516553	3.72718496900846	6.04737513682186	3.05405291910196	5.99865630098858	0	0	0	5.81864900279993	6.87419872621098	0	0	0	0	15.1080223598731	0	16.3359543464529	0	0	6.91703569052076	0	1.24935189870255	2.80244709680493	0	0.914932336179078	4.86291444188331	8.17251637227447	24.6362862933558	0	0
hsa-miR-9-3p	6.60683080236657	12.8553706524743	2.59327356702186	5.44028202422014	24.3789463419391	20.4452226020077	5.56723127670531	3.78126634609931	15.8797584688737	14.9087398760338	6.04737513682186	9.92567198708136	18.852919803107	32.4651608242904	4.66370055311489	0	23.2745960111997	24.0596955417384	11.9657301488537	27.5991499461817	4.6925224654513	54.7148217892659	0	15.2311324346965	32.6719086929058	16.5105048086845	22.4383786027622	8.30044282862491	5.2822016216359	14.9922227844306	16.8146825808296	16.530906596245	28.3629024215514	19.4516577675332	5.44834424818298	11.496933603566	41.9033708268732	37.59701372291
hsa-miR-34a-3p	6.60683080236657	35.3522692943044	7.77982070106558	0	0	39.0317886038329	11.1344625534106	18.9063317304965	11.9098188516553	18.6359248450423	12.0947502736437	9.92567198708136	9.42645990155348	8.11629020607261	18.6548022124595	0	13.9647576067198	6.87419872621098	0	5.51982998923633	9.38504493090261	9.11913696487764	15.1080223598731	22.8466986520448	5.44531811548431	0	5.60959465069054	26.2847356239789	0	24.987037974051	8.40734129041479	8.2654532981225	14.6389173788652	9.72582888376662	29.9658933650064	0	0	21.4840078416629
hsa-miR-135a-5p	6.60683080236657	0	7.77982070106558	0	8.12631544731303	13.9399245013689	5.56723127670531	6.30211057683218	11.9098188516553	7.45436993801691	0	0.763513229775489	2.57085270042368	0	4.66370055311489	0	1.16372980055999	0	0	0	4.6925224654513	4.55956848243882	0	0	5.44531811548431	0	0	0.691703569052076	0	1.24935189870255	2.80244709680493	4.13272664906125	0.914932336179078	0	2.72417212409149	0	0	0
hsa-miR-4685-3p	6.60683080236657	9.64152798935575	2.59327356702186	0	0	2.78798490027378	0	5.67189951914896	3.96993961721842	18.6359248450423	12.0947502736437	8.39864552753038	4.28475450070613	8.11629020607261	4.66370055311489	0	1.16372980055999	3.43709936310549	0	5.51982998923633	0	4.55956848243882	0	7.61556621734826	0	0	0	4.84192498336453	0	1.24935189870255	5.60489419360986	0	13.7239850426862	0	8.17251637227447	13.1393526897897	11.9723916648209	10.7420039208314
hsa-miR-5010-5p	6.60683080236657	0	2.59327356702186	10.8805640484403	0	6.50529810063882	2.78361563835266	5.67189951914896	23.8196377033105	0	6.04737513682186	3.81756614887744	3.4278036005649	0	0	19.6305529926778	1.16372980055999	10.3112980893165	0	0	0	9.11913696487764	15.1080223598731	0	0	16.5105048086845	11.2191893013811	4.84192498336453	0	1.24935189870255	5.60489419360986	4.13272664906125	0.914932336179078	0	2.72417212409149	18.0666099484609	5.98619583241046	0
hsa-miR-3158-3p	6.60683080236657	3.21384266311858	2.59327356702186	0	16.2526308946261	2.78798490027378	13.9180781917633	2.52084423073287	15.8797584688737	37.2718496900846	24.1895005472875	6.10810583820391	4.28475450070613	0	13.9911016593447	29.4458294890167	1.16372980055999	6.87419872621098	11.9657301488537	0	14.0775673963539	22.7978424121941	15.1080223598731	15.2311324346965	5.44531811548431	0	5.60959465069054	1.38340713810415	0	1.24935189870255	5.60489419360986	4.13272664906125	2.74479700853723	9.72582888376662	10.896688496366	11.496933603566	11.9723916648209	21.4840078416629
hsa-miR-3157-5p	6.60683080236657	0	2.59327356702186	0	12.1894731709696	11.1519396010951	0	1.26042211536644	0	18.6359248450423	6.04737513682186	1.52702645955098	0.856950900141226	32.4651608242904	0	9.8152764963389	2.32745960111997	0	23.9314602977074	0	4.6925224654513	0	0	0	5.44531811548431	16.5105048086845	28.0479732534527	0	5.2822016216359	0	2.80244709680493	4.13272664906125	3.65972934471631	4.86291444188331	8.17251637227447	1.64241908622372	0	10.7420039208314
hsa-miR-627-5p	6.60683080236657	3.21384266311858	7.77982070106558	16.3208460726604	0	20.4452226020077	0	6.30211057683218	19.8496980860921	26.0902947830592	6.04737513682186	7.63513229775489	14.5681653024008	24.3488706182178	32.6459038718042	0	6.98237880335992	34.3709936310549	35.897190446561	0	0	13.6787054473165	0	0	0	16.5105048086845	11.2191893013811	11.0672571048332	0	11.2441670883229	8.40734129041479	0	15.5538497150443	0	19.0692048686404	11.496933603566	0	5.37100196041572
hsa-miR-5193	6.60683080236657	9.64152798935575	7.77982070106558	16.3208460726604	0	4.6466415004563	5.56723127670531	14.494854326714	11.9098188516553	18.6359248450423	0	3.81756614887744	4.28475450070613	0	9.32740110622977	0	6.98237880335992	10.3112980893165	0	5.51982998923633	18.7700898618052	0	15.1080223598731	0	27.2265905774215	16.5105048086845	0	20.7511070715623	15.8466048649077	17.4909265818357	16.8146825808296	0	8.2343910256117	19.4516577675332	8.17251637227447	0	0	0
hsa-miR-4732-3p	6.60683080236657	9.64152798935575	2.59327356702186	0	0	11.1519396010951	2.78361563835266	3.78126634609931	0	3.72718496900846	0	5.34459260842842	8.56950900141226	8.11629020607261	0	0	2.32745960111997	6.87419872621098	35.897190446561	0	0	0	0	0	10.8906362309686	8.25525240434226	5.60959465069054	3.45851784526038	0	2.4987037974051	0	0	10.0642556979699	0	0	4.92725725867115	0	0
hsa-miR-485-5p	6.60683080236657	0	5.18654713404372	0	4.06315772365652	6.50529810063882	0	2.52084423073287	0	0	0	0.763513229775489	5.99865630098858	0	4.66370055311489	0	1.16372980055999	6.87419872621098	23.9314602977074	0	0	27.3574108946329	0	0	5.44531811548431	0	0	3.45851784526038	0	0	0	0	3.65972934471631	4.86291444188331	10.896688496366	0	0	0
hsa-miR-550a-3-5p|hsa-miR-550a-5p	5.78097695207075	0	0	0	0	9.2932830009126	0	4.09637187494092	0	0	3.02368756841093	1.14526984466323	1.71390180028245	4.0581451030363	0	0	4.65491920223995	1.71854968155274	0	0	0	11.3989212060971	0	0	0	0	2.80479732534527	0.345851784526038	0	0	1.40122354840247	0	4.57466168089539	0	0	0	0	5.37100196041572
hsa-miR-4785	4.95512310177492	0	0	0	0	3.71731320036504	0	0	0	0	0	0	2.57085270042368	0	0	0	1.16372980055999	0	0	0	0	0	0	0	0	0	0	2.07511070715623	0	0	0	0	0.914932336179078	0	0	3.28483817244743	0	0
hsa-miR-659-3p	4.95512310177492	3.21384266311858	2.59327356702186	16.3208460726604	0	9.2932830009126	2.78361563835266	1.26042211536644	3.96993961721842	7.45436993801691	6.04737513682186	4.58107937865293	4.28475450070613	16.2325804121452	0	0	0	0	11.9657301488537	0	4.6925224654513	9.11913696487764	0	7.61556621734826	5.44531811548431	16.5105048086845	0	0.691703569052076	15.8466048649077	11.2441670883229	0	16.530906596245	0.914932336179078	0	8.17251637227447	6.56967634489487	11.9723916648209	5.37100196041572
hsa-miR-369-5p	4.95512310177492	9.64152798935575	5.18654713404372	21.7611280968805	0	13.0105962012776	0	3.78126634609931	0	0	0	1.52702645955098	15.4251162025421	0	9.32740110622977	19.6305529926778	2.32745960111997	0	0	5.51982998923633	9.38504493090261	0	0	0	0	8.25525240434226	0	13.8340713810415	0	7.49611139221529	0	8.2654532981225	10.9791880341489	0	13.6208606204574	0	0	5.37100196041572
hsa-miR-5581-3p	4.95512310177492	0	5.18654713404372	0	0	3.71731320036504	0	2.52084423073287	0	0	0	6.10810583820391	1.71390180028245	8.11629020607261	0	0	11.6372980055999	3.43709936310549	0	0	23.4626123272565	4.55956848243882	0	7.61556621734826	0	0	0	2.07511070715623	0	2.4987037974051	5.60489419360986	0	3.65972934471631	0	0	8.21209543111859	0	5.37100196041572
hsa-miR-490-3p	4.95512310177492	16.0692133155929	10.3730942680874	10.8805640484403	4.06315772365652	3.71731320036504	2.78361563835266	1.89063317304965	11.9098188516553	0	12.0947502736437	3.05405291910196	3.4278036005649	0	4.66370055311489	49.0763824816945	1.16372980055999	3.43709936310549	11.9657301488537	0	23.4626123272565	9.11913696487764	0	0	0	16.5105048086845	0	2.07511070715623	0	4.99740759481019	2.80244709680493	8.2654532981225	3.65972934471631	0	2.72417212409149	11.496933603566	5.98619583241046	5.37100196041572
