	sample_NEB_Lib_41_fastq	sample_NEB_Lib_42_fastq	sample_NEB_Lib_43_fastq	sample_NEB_Lib_44_fastq	sample_NEB_Lib_45_fastq	sample_NEB_Lib_46_fastq	sample_NEB_Lib_47_fastq	sample_NEB_Lib_48_fastq	sample_NEB_Lib_49_fastq	sample_NEB_Lib_50_fastq	sample_NEB_Lib_51_fastq	sample_NEB_Lib_52_fastq	sample_NEB_Lib_53_fastq	sample_NEB_Lib_54_fastq	sample_NEB_Lib_55_fastq	sample_NEB_Lib_56_fastq	sample_NEB_Lib_57_fastq	sample_NEB_Lib_58_fastq	sample_NEB_Lib_59_fastq	sample_NEB_Lib_60_fastq	sample_NEB_Lib_61_fastq	sample_NEB_Lib_62_fastq	sample_NEB_Lib_63_fastq	sample_NEB_Lib_64_fastq	sample_NEB_Lib_65_fastq	sample_NEB_Lib_66_fastq	sample_NEB_Lib_67_fastq	sample_NEB_Lib_68_fastq	sample_NEB_Lib_69_fastq	sample_NEB_Lib_70_fastq	sample_NEB_Lib_71_fastq	sample_NEB_Lib_72_fastq	sample_NEB_Lib_73_fastq	sample_NEB_Lib_74_fastq	sample_NEB_Lib_75_fastq	sample_NEB_Lib_76_fastq	sample_NEB_Lib_77_fastq	sample_NEB_Lib_78_fastq	sample_NEB_Lib_79_fastq	sample_NEB_Lib_80_fastq	sample_NEB_Lib_81_fastq	sample_NEB_Lib_82_fastq	sample_NEB_Lib_83_fastq	sample_NEB_Lib_84_fastq	sample_NEB_Lib_85_fastq	sample_NEB_Lib_86_fastq	sample_NEB_Lib_87_fastq	sample_NEB_Lib_88_fastq
hsa-miR-221-5p	19.2512347741984	51.1537385695049	47.2861640432487	18.8384022143447	10.1184068231177	13.0261995674747	2.36708940910939	28.1934869254481	14.0058687232567	15.6062149055242	8.506472771435	8.26081960848221	2.56166241644177	11.6323555261444	7.56102455663255	20.1688218075824	13.1753356330073	9.1559363302502	3.90493564340648	5.43053262664002	17.7471218102064	15.1037570014627	23.5072985364548	21.4382584587864	5.39822398430916	10.1295087486184	19.8611997939506	32.3241889462188	9.03451727670739	9.40345473028417	19.7291034135615	8.69370442836848	13.5067424787051	6.70397353450021	22.9595926734772	18.9644944969888	29.7019587952233	39.0620772502462	12.0090445261059	17.10505334591	25.7622835688155	30.2841518706953	32.344021618532	46.42910624154	33.6932584469467	13.73549017157	27.2830296704984	28.8676620548626
hsa-miR-99b-3p	18.7378685135531	25.1333397595833	43.2618096565893	20.3717605341169	8.58531488022106	11.6404336560413	4.14240646594143	13.9782834336255	6.60654185059279	11.9174732005821	3.59889232637635	4.50590160462666	3.84249362466266	8.18573166654603	9.13623800593099	8.33060031182752	2.77375487010679	5.998716906026	4.5557582506409	4.82714011256891	11.709441194363	8.13279223155686	11.9935196614565	7.71777304516312	6.59782931415564	5.36268110220972	8.02899566138429	15.1126078190114	8.4322161249269	3.95934936011965	6.13201862853937	6.13673253767187	13.5067424787051	12.0671523621004	15.5658255413405	4.41034755743926	9.7918545478758	6.76399606064869	7.89165783144105	12.9238180835764	11.2009928560068	16.3438279937086	10.8697121832771	18.7184538997513	22.4621722979645	18.3139868954267	4.68290807777211	14.0437274861494
hsa-miR-483-5p	18.7378685135531	26.9074578602598	13.5821960549757	4.38102377077783	12.8779723203316	8.0374422863142	5.32595117049612	5.44916133853199	19.291102203731	12.2012225625008	26.1737623736462	43.5570488447244	57.6374043699399	29.2963028065858	13.5468356639666	10.9613161997731	15.9490905031141	23.6791456816816	23.4296138604389	47.0646160975468	6.58656067182919	8.42324909696961	24.4667801093713	10.2903640602175	16.7944746178507	16.0880433066292	34.2288762406383	13.6433265032742	72.2761382136591	11.383129410344	26.6609505588668	11.7620706972044	15.2495479598283	19.2180574655673	35.8013987450831	11.907938405086	17.9517333377723	4.39659743942165	7.89165783144105	4.94145985548511	8.21406142773829	6.24911070347681	17.4975854657632	14.6811403135304	6.17709738194023	10.5305424648703	7.32976916520852	8.58227790820239
hsa-miR-28-5p	18.4811853832305	32.525498512402	40.2435438665947	19.7146069685002	11.6514987660143	21.3407950360756	4.73417881821878	25.8242863434777	24.0478123361578	14.1874680959311	14.3955693055054	9.76278681002443	12.8083120822089	9.9090435963452	13.8618783538263	19.7303691595915	22.1900389608543	13.2603215817417	17.5722103953292	7.84410268292447	30.1884030792171	27.8838590796235	25.9060024687461	26.5834404888952	17.6941786152356	10.1295087486184	21.9740933890517	24.5579877058935	10.8414207320489	7.42378005022435	26.6609505588668	9.71649318464712	21.3493671437597	13.8548786379671	27.2401946973459	28.2262243676113	24.8060315212854	36.8637785305354	19.2144712417695	18.815558680501	20.1617871408122	46.1472790410595	36.585860519323	60.3761895393939	53.722028745965	21.0610849297407	43.3678008941504	29.1277310823839
hsa-miR-361-5p	18.2245022529078	36.6651074139804	21.6309048282946	16.4288391404169	17.1706297604421	70.9512146653943	0	46.4363314066204	17.9697938336124	21.5649515058153	12.4325371274819	9.01180320925332	0	9.04738763144562	30.2440982265302	9.20750560780937	44.3800779217087	21.1533701423022	1.30164521446883	4.82714011256891	34.7624035457652	32.5311689262274	25.4262616822878	69.4599574064681	26.091415924161	10.7253622044194	28.3127741743551	57.092073982932	18.6713357051953	23.261177490703	26.9275600644555	30.6836626883593	37.9060192144304	16.5364680517672	67.7113411048312	25.1389810774038	48.6328775877832	29.0851830607894	21.6162801469907	41.8123526233355	41.0703071386914	82.9208920269039	40.0323546262158	86.8022421037487	44.3627902884798	17.856137223041	40.9245445057476	22.8860744218731
hsa-miR-199b-5p	18.2245022529078	30.6035372366691	7.79718662415272	4.60007495931672	15.6375378175455	51.9662216787556	4.4382926420801	34.1164883803742	9.38128942784176	9.64747830523316	19.303149750564	6.75885240693999	5.12332483288355	17.2331192979917	11.8141008697384	21.4841797515552	25.4838728691062	17.6804287756556	5.85740346510973	10.86106525328	24.0592424540427	23.9626913965515	76.7585258333217	43.7340472559244	24.7418599280837	15.1942631229275	27.0450380172945	67.6918891893219	44.5702852317565	10.888210740329	25.5945125365122	24.2912329616178	41.3916301766769	6.25704196553353	54.4803893946917	30.210880768459	60.0567078936383	9.63869438642439	15.7833156628821	12.5437057870007	59.5519453511026	60.2077781238824	47.8532450995493	155.803601577342	23.7724656820124	6.1809705772065	27.5884367190487	17.9447628989686
hsa-miR-142-3p	17.9678191225852	27.794516910598	30.6857021982784	10.5144570498668	11.9581171545936	17.7378036663486	11.2436746932696	18.2428444811723	8.9848969168062	8.22873149564005	51.03883662861	13.51770481388	8.96581845754621	12.4940114910439	21.4229029104589	47.3528859830196	8.66798396908373	16.1018190635435	9.76233910851621	5.43053262664002	16.1004816422491	14.5228432706373	20.149113031247	27.0122056580709	12.2959546309264	7.15024146961296	10.1418892564854	20.1501437586819	9.63681842848788	10.888210740329	16.7963988520861	8.18231005022916	13.9424438489859	9.83249451726698	14.7875342642735	13.2310426723178	10.7710400026634	14.035291825846	7.20542671566357	3.80112296575777	14.1879242842752	15.622776758692	24.9208035421476	33.2160799593626	17.033813992623	16.9404378782697	28.5046578646998	13.7836584586281
hsa-miR-1246	17.7111359922625	15.6713765559755	4.5273986849919	3.50481901662226	7.66545971448309	20.7864886715023	12.4272193978243	18.2428444811723	8.9848969168062	9.36372894331454	7.19778465275269	13.51770481388	23.054961747976	9.04738763144562	9.45128069579068	5.26143177589107	23.2301970371444	20.2062043150349	15.6197425736259	71.2003166603914	7.68432078380072	10.7469040202716	20.6288538177052	15.4355460903262	5.39822398430916	16.6838967624302	13.5225190086472	6.50681725540769	7.8299149731464	6.43394271019443	5.86540912295071	12.7848594534831	12.1996383678627	8.49169981036693	8.17205840920376	10.1437993821103	12.4030157606427	1.69099901516217	12.3521600839947	4.18123526233355	19.415054283745	10.0947172902318	21.2091945039554	8.99219844203739	7.67457553513786	12.361941154413	5.29372217487282	9.88262304580882
hsa-miR-145-5p	17.7111359922625	46.7184433178137	18.8641611874662	6.13343327908896	16.8640113718628	39.6329050669976	4.73417881821878	28.1934869254481	11.891775331067	11.9174732005821	212.334647256204	11.2647540115666	5.12332483288355	35.3278945608829	21.1078602205992	46.4759806870378	36.0588133113883	20.8376481998798	13.0164521446883	10.86106525328	35.128323583089	40.0830474269588	46.055115499993	21.8670236279622	47.0845091964744	11.9170691160216	29.5805103314158	27.0767556757288	13.8529264909513	17.3221534505235	29.0604361091649	15.853225722319	27.8848876979718	7.59783667243357	51.3672242864236	29.990363390587	44.389740617037	15.8953907425244	14.7539689892159	27.5581415017439	39.5768414245572	30.5245022823675	41.8881591453119	77.2595008999539	27.3289762958568	8.69914377532767	27.4866343695319	23.9263505319582
hsa-miR-4286	17.4544528619399	35.4823620135294	11.0669745633135	14.019276066489	12.8779723203316	27.438165046383	15.9778535114884	22.9812456451132	9.51342026485362	8.51248085755867	23.5563861362815	7.5098360077111	3.84249362466266	11.6323555261444	6.93093917691317	58.7526548307836	21.1498808845643	3.78866330906905	2.60329042893766	1.81017754221334	29.2736029859075	18.0083256555902	29.7439287604122	11.5766595677447	8.09733597646374	2.38341382320432	17.7483061988495	24.9777823675327	15.0575287945123	5.93902404017948	11.4642087403127	8.69370442836848	11.328235627301	0.446931568966681	29.1859228900134	23.3748420544281	25.4588218244771	32.9744807956624	7.89165783144105	10.263032007546	23.1487185690806	30.5245022823675	42.1532740766113	90.4725271821313	37.0625842916414	5.03634639624234	27.6902390685655	14.5638655411919
hsa-miR-589-5p	17.4544528619399	40.8047163155588	23.3915598724581	23.2194259851225	17.7838665376008	39.3557518847109	25.4462111479259	33.168808147586	14.5343920713041	16.4574629912801	104.695049494585	16.5216392169644	7.68498724932532	40.0670023678306	34.6546958845658	60.5064654227473	23.5769163959077	26.2049212210609	9.11151650128179	13.8780278236356	27.9928828552741	22.3651786367814	42.6969299947852	34.3012135340583	51.5830291833987	5.36268110220972	26.6224592982742	41.769568833101	26.5012506783417	14.8475601004487	37.5919402880022	19.9443807474336	29.627693179095	12.9610155000337	33.0773792753486	20.2875987642206	39.8202084946949	22.6593868031731	17.1557778944371	20.1459517185162	32.4828792824196	34.8508096924668	31.5486768246336	58.3575327462835	32.0085955245994	7.78344443055634	30.9479142531026	20.2853841466602
hsa-miR-505-3p	17.1977697316173	23.9505943591324	17.8580725908014	10.076354672789	7.66545971448309	21.3407950360756	1.18354470455469	24.8766061106895	11.891775331067	11.9174732005821	8.17930074176443	3.00393440308444	0	8.18573166654603	11.6565795248085	7.45369501584568	14.2154937092973	11.3659899272071	3.90493564340648	4.22374759849779	17.5641617915445	21.4938080405431	19.1896314583304	17.1506067670292	12.595855963388	11.3212156602205	21.1289359510113	16.7917864655682	10.8414207320489	10.888210740329	16.7963988520861	15.3418313441797	14.3781452192667	8.49169981036693	22.9595926734772	19.4055292527328	30.0283539468191	20.7992878864947	9.60723562088476	15.2044918630311	22.02861928348	24.7560924022351	12.4604017710738	28.6282236113843	19.4672159915692	12.361941154413	27.6902390685655	13.2635204035855
hsa-miR-107	16.0426956451653	15.3756902058628	9.93512489206556	23.8765795507392	23.3029975320286	24.5280566323727	22.4873493865392	24.2843059651969	8.32424273174692	17.7343351199139	217.078641686428	19.5255736200489	6.40415604110443	85.0885265338338	52.1395651717786	135.043415581204	32.4182600443731	57.4613935208806	31.8903077544863	18.7051679362045	50.4969651506904	47.6349259276902	28.7844471874957	17.5793719362049	117.111470326263	15.4921898508281	19.6499104344405	58.7712526294888	9.03451727670739	20.5391248056207	39.9914258383003	25.0583245288268	26.1420822168486	22.7935100173007	16.9278352762078	18.7439771191169	34.924281220757	23.9276360645448	17.3273356733814	23.947074684274	37.8966924961562	56.3621715371274	45.8648831148035	50.8334483355991	45.7666760571026	11.6751666458345	64.7462942926752	13.9136929723887
hsa-miR-15b-3p	15.6576709496814	30.7513804117255	16.8519839941365	22.124170042428	71.4420845389824	79.2658101339952	7.10126822732817	28.4304069836452	10.5704669609485	16.1737136293615	60.1996534593862	7.5098360077111	2.56166241644177	86.596424472408	97.6632338565037	50.860507166947	56.5152554784259	41.3595744573371	12.3656295374539	4.82714011256891	73.5499275020926	61.8673123329147	66.20422853124	45.877873101803	268.111791220688	10.7253622044194	38.4546634308406	181.771088489776	24.0920460712197	26.2306895107927	66.6523763971671	62.9015085111366	41.8273315469577	26.3689625690342	47.4757679010885	19.8465640084767	76.0500703218354	85.564550167206	41.5169825045377	33.0697698020926	71.3129878499097	162.717228702069	97.0320648555959	156.904687100857	82.17411365672	13.73549017157	120.126772429806	24.1864195594795
hsa-miR-15b-5p	15.4009878193587	20.9937308580049	17.3550282924689	23.0003747965836	43.8464295668433	51.8276450876123	3.55063411366408	27.24580669266	10.5704669609485	11.3499744767449	95.8614046934791	8.26081960848221	1.28083120822089	40.4978303502804	67.7341783198332	62.260276014711	45.4202359979987	41.6752963997595	5.20658085787531	3.01696257035557	70.4396071848399	62.4482260637402	69.0826732499896	33.0149180265311	124.459052971572	10.1295087486184	30.4256677694563	100.54082146259	8.4322161249269	12.8678854203889	37.3253307824136	21.9899582599909	34.420408252184	14.7487417759005	22.9595926734772	22.9338072986842	46.3481115266121	38.7238774472138	21.273164589102	32.8797136538047	63.0989264221714	109.119086899172	88.5483870540137	114.879922953376	51.6629962853183	6.867745085785	66.1715271859102	16.6444177613622
hsa-miR-144-3p	14.3742552980682	13.6015721051863	27.91895855745	21.6860676653502	95.9715556253283	58.479321462493	142.617136898841	22.2704854705221	10.041943612901	23.8349464011643	299.035235118907	42.8060652439533	64.0415604110444	324.844298767143	307.166622613197	628.741097218983	40.2194456165485	126.920220853813	80.0511806898329	23.5323080487734	43.5444844415374	57.5104593517235	98.8266020104017	48.0216989476816	167.944746178507	64.3521732265167	27.0450380172945	107.887228041276	24.0920460712197	48.9969483314807	83.4487752492532	69.5496354269478	67.5337123935255	85.8108612416027	16.733262456941	20.2875987642206	48.3064824361873	45.8260733108949	21.6162801469907	20.526064015092	59.3652621368358	96.8612159038906	95.1762603364998	45.8785634797826	54.6579525917135	28.844529360297	117.887120740437	14.0437274861494
hsa-miR-766-3p	14.3742552980682	17.445494656652	23.1400377232919	17.5240950831113	8.89193326880038	14.6891186611949	2.36708940910939	22.7443255869161	19.8196255517784	22.4161995915712	19.6303217802346	12.0157376123378	1.28083120822089	4.7391078069477	11.3415368349488	33.760853895301	11.7884581979539	7.26160467571568	8.46069389404738	5.43053262664002	18.2960018661922	18.2987825210029	12.953001234373	11.147894398569	4.79842131938592	7.15024146961296	14.3676764466877	13.6433265032742	12.0460230356099	6.43394271019443	16.2631798409088	8.69370442836848	5.66411781365052	4.46931568966681	29.5750685285469	23.815876810172	15.6669672766013	30.9452819774678	10.636582294551	27.7481976500317	14.1879242842752	20.9104858154801	23.5952288856504	33.3995942132817	28.2649001416053	11.9040914820273	23.210935689827	26.527040807171
hsa-miR-885-5p	14.3742552980682	17.445494656652	2.76674364082838	3.06671663954448	2.75956549721391	10.5318209268945	0.591772352277347	3.55380087295565	5.28523348047423	7.6612327718028	5.56192450439981	15.0196720154222	0	3.44662385959833	31.8193116758286	0	3.46719358763349	7.89304856056052	1.30164521446883	0	2.56144026126691	3.77593925036569	3.83792629166609	2.14382584587864	4.79842131938592	4.76682764640864	2.95805103314158	8.60579056360372	0.602301151780493	3.4644306901047	1.33304752794334	3.57976064697526	2.17850685140405	11.173289224167	6.61547585506971	0.441034755743926	22.1948703085185	1.69099901516217	1.02934667366622	8.3624705246671	2.98693142826847	2.16315370504967	4.24183890079108	4.58785634797826	1.68466292234733	13.73549017157	1.42523289323499	0
hsa-miR-206	14.1175721677455	5.32235430202941	2.01217719332973	13.5811736894113	14.4110642632282	6.09737001030733	0	2.36920058197043	7.13506519864022	5.95873660029107	10.4695049494585	3.75491800385555	10.2466496657671	24.9880229820879	10.7114514552294	10.5228635517821	11.7884581979539	11.997433812052	3.90493564340648	45.8578310694046	1.82960018661922	43.5685298119118	8.6353341562487	13.7204854136233	3.89871732200106	28.0051124226508	4.64836590922248	11.3344558642586	18.6713357051953	40.0884122712115	9.3313326956034	11.7620706972044	7.40692329477376	5.36317882760017	8.17205840920376	8.3796603591346	11.4238303058551	4.22749753790543	5.8329644841086	3.04089837260622	35.0964442821545	14.6613751120033	31.5486768246336	4.95488485581652	4.30524969044319	477.079358625865	30.5407048550355	5.46144957794698
hsa-miR-550a-3-5p|hsa-miR-550a-5p	13.9892306025842	14.9321606806936	7.67142554956961	11.8835269782349	41.3934824582087	25.6366693615194	33.4351379036701	19.1905247139605	7.26719603565207	9.22185426235523	65.9251639786213	23.4682375240972	8.96581845754621	41.1440723239551	29.2464630419745	43.1875858271058	29.4711454948847	32.3614990982981	30.2632512364002	32.2814995028046	11.709441194363	13.2157873762799	38.3792629166609	15.2211635057384	48.2841145263208	11.6191423881211	17.3257274798293	23.0887063901563	18.9724862810855	15.5899381054711	26.9275600644555	53.9521068936985	22.2207698843213	14.3018102069338	15.954971179874	13.8925948059337	15.5037697008034	11.7524431553771	14.9255267681602	16.2498006786145	25.1400061879263	26.1981948722682	27.1742804581928	22.4804961050935	20.6839169910423	8.92806861152051	21.0730863499745	10.7928646421333
hsa-miR-181d-5p	13.4758643419389	28.0902032607108	24.9006927674554	15.6621599805307	7.97207810306241	19.4007227600688	7.10126822732817	18.1243844520738	12.4202986791144	11.3499744767449	9.16081683077616	8.26081960848221	1.28083120822089	8.61655964899583	5.82828976240425	17.3188795956414	12.3085372360989	8.05090953177173	6.83363737596135	8.44749519699559	13.3560813623203	13.3610158089863	11.7536492682274	10.9335118139811	3.89871732200106	8.04402165331458	19.8611997939506	17.5264271234368	9.03451727670739	1.48475601004487	7.73167566207139	3.06836626883593	7.84262466505457	7.37437088795023	14.0092429872064	11.4669036493421	12.7294109122385	16.4026904470731	9.60723562088476	9.78789163682627	11.5743592845403	15.1420759353477	11.1348271145766	21.1041392007	30.6047097559766	12.8197908267987	18.6298299615716	11.5730717246972
