	sample_DKO1_cell_1_fastq	sample_DKO1_cell_2_fastq	sample_DKO1_cell_3_fastq	sample_DKO1_exo_1_fastq	sample_DKO1_exo_2_fastq	sample_DKO1_exo_3_fastq	sample_DKS8_cell_1_fastq	sample_DKS8_cell_2_fastq	sample_DKS8_cell_3_fastq	sample_DKS8_exo_1_fastq	sample_DKS8_exo_2_fastq	sample_DKS8_exo_3_fastq	sample_DLD1_cell_1_fastq	sample_DLD1_cell_2_fastq	sample_DLD1_cell_3_fastq	sample_DLD1_exo_1_fastq	sample_DLD1_exo_2_fastq	sample_DLD1_exo_3_fastq
hsa-mir-141	0	0.0325024493845856	0.161991051452327	0	0	0	0.103729686837704	0.0725081802520491	0.0387885076788833	0	0	0	0	0.115248830099522	0.126070744043309	0	0	0
hsa-miR-129-1-3p	0	0.0325024493845856	0	0.288343483985115	0	0	0.0889111601466038	0.0483387868346994	0.0775770153577666	0	0	0	0.189861100783019	0.115248830099522	0.176499041660632	0	0	0
hsa-miR-4520-2-3p	0	0.0325024493845856	0.121493288589245	0	0	0	0	0.0483387868346994	0.0387885076788833	0	0	0	0	0.115248830099522	0	0	0	0
hsa-miR-4520-3p	0	0.0325024493845856	0.0404977628630817	0	0	0	0	0	0.0387885076788833	0	0	0	0	0.0768325533996811	0.0504282976173235	0	0	0
hsa-miR-3155b	0	0.0325024493845856	0	0.288343483985115	0	1.18536641453923	0	0.0483387868346994	0.0387885076788833	0	0	0	0	0	0	0	0	0
hsa-let-7f-2	0	0.0325024493845856	0	0	0	0	0	0.0241693934173497	0	0	0	0	0.126574067188679	0	0.0252141488086617	0	0	0
hsa-miR-520b|hsa-miR-520c-3p	0	0.0216682995897237	0	0	0	0	0	0	0.0258590051192555	0	0	0	0	0	0	0	0	0
hsa-miR-550b-2-5p	0	0.0216682995897237	0.0809955257261634	0	0	0	0.0395160711762684	0	0	0	0	0	0	0.0128054255666135	0	0	0	0
hsa-mir-378d-1	0	0.0216682995897237	0	0	0	0	0	0.0161129289448998	0	0	0	0	0	0	0.0168094325391078	0	0	0
hsa-mir-7-3	0	0.0216682995897237	0	0	0	0	0.0197580355881342	0.0322258578897996	0	0	0	0	0.0421913557295597	0	0	0	0	0
hsa-miR-6768-5p	0	0	0.404977628630817	0.288343483985115	0.752623410012488	0	0.118548213528805	0.290032721008196	0.310308061431066	0	0	0	0.253148134377358	0.153665106799362	0.352998083321264	0	0	0
hsa-miR-5585-3p	0	0	0.323982102904653	0	0	0	0	0	0.0775770153577666	0	0	0	0	0	0	0	0	0
hsa-miR-433-3p	0	0	0.24298657717849	0	0	0	0.118548213528805	0.0966775736693988	0.155154030715533	0	0	0	0.189861100783019	0.0768325533996811	0	0	0	0
hsa-miR-6792-5p	0	0	0.24298657717849	0	0.188155852503122	0	0	0.0483387868346994	0.0775770153577666	0	0	0	0	0.0384162766998405	0.100856595234647	0	0	0
hsa-miR-6851-5p	0	0	0.24298657717849	0	0.564467557509366	0	0.207459373675409	0.241693934173497	0.0775770153577666	1.23942000101632	0	0.469103440123168	0.0632870335943396	0.230497660199043	0.252141488086617	0	0	0
hsa-miR-6766-3p	0	0	0.161991051452327	0	0.188155852503122	0	0.118548213528805	0.0966775736693988	0.387885076788833	0	0	0	0.126574067188679	0.115248830099522	0.201713190469294	0	0	0
hsa-miR-485-3p	0	0	0.161991051452327	0	0	0	0.0296370533822013	0	0.2327310460733	0	0	0	0	0	0.0504282976173235	0	0	0
hsa-miR-6769a-3p	0	0	0.161991051452327	0	0	0	0.0296370533822013	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4764-3p	0	0	0.161991051452327	0	0	0	0.0889111601466038	0	0.0775770153577666	0	0	0	0	0.0768325533996811	0.100856595234647	0	0	0
hsa-miR-216b-5p	0	0	0.161991051452327	0	0.376311705006244	0.395122138179743	0.800200441319434	0.531726655181693	0.930924184293199	0	0	0	0	0.115248830099522	0.201713190469294	0	0	0
hsa-miR-6848-3p	0	0	0.161991051452327	0	0	0	0	0.0483387868346994	0	0	0	0	0.126574067188679	0.0384162766998405	0	0	0	0
hsa-miR-6835-3p	0	0	0.161991051452327	0	0	0	0.0296370533822013	0.193355147338798	0	0	0	0	0.0632870335943396	0	0	0	0	0
hsa-miR-4789-5p	0	0	0.161991051452327	0	0	0	0.118548213528805	0	0	0	0	0	0	0.0384162766998405	0	0	0	0
hsa-miR-548au-5p	0	0	0.161991051452327	0	0	0.790244276359487	0.207459373675409	0.193355147338798	0.0775770153577666	0	0	0	0.189861100783019	0.0384162766998405	0.252141488086617	0	0	0
hsa-miR-18b-3p	0	0	0.161991051452327	0	0	0	0.0592741067644026	0.290032721008196	0	0	0	0	0.0632870335943396	0.0384162766998405	0.201713190469294	0	0	0
hsa-miR-4749-5p	0	0	0.161991051452327	0	0	0	0.148185266911006	0.145016360504098	0.155154030715533	0	0	0	0	0	0.15128489285197	0	0	0
hsa-miR-6813-5p	0	0	0.161991051452327	0	0	0	0.177822320293208	0	0.0775770153577666	0	0	0	0	0	0	0	3.5451752823289	0
hsa-mir-92a-1	0	0	0.121493288589245	0	0	0	0.0296370533822013	0.0241693934173497	0	0	0	0	0	0	0	0	0	0
hsa-miR-4737	0	0	0.0809955257261634	0	0	0	0	0	0.0775770153577666	0	0	0	0	0	0	0	0	0
hsa-miR-4710	0	0	0.0809955257261634	0	0	0	0	0	0.0775770153577666	0	0	0	0	0.0384162766998405	0.0504282976173235	0	0	0
hsa-miR-3919	0	0	0.0809955257261634	0	0	0	0	0.0483387868346994	0	0	0	0	0	0.0384162766998405	0.0504282976173235	0	0	0
hsa-miR-607	0	0	0.0809955257261634	0	0	0	0.0889111601466038	0.0483387868346994	0.155154030715533	0	0	0	0	0.115248830099522	0	0	0	0
hsa-miR-380-5p	0	0	0.0809955257261634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6887-3p	0	0	0.0809955257261634	0	0	0	0.0889111601466038	0	0	0	0	0	0	0.0384162766998405	0.0504282976173235	0	0	0
hsa-miR-181d-3p	0	0	0.0809955257261634	0	0	0	0.118548213528805	0	0.0775770153577666	0	0	0	0	0	0.0504282976173235	0	0	0
hsa-miR-7850-5p	0	0	0.0809955257261634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3617-3p	0	0	0.0809955257261634	0	0.188155852503122	0	0.177822320293208	0.193355147338798	0.155154030715533	0	0	0	0.0632870335943396	0	0	0	0	0
hsa-miR-7107-3p	0	0	0.0809955257261634	0	0	0	0	0.0966775736693988	0	0	0	0	0	0	0	0	0	0
hsa-miR-4475	0	0	0.0809955257261634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6882-3p	0	0	0.0809955257261634	0	0	0	0.296370533822013	0.0483387868346994	0.155154030715533	0	0	0	0.379722201566038	0.307330213598724	0.302569785703941	0	0	0
hsa-miR-4452	0	0	0.0809955257261634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6503-3p	0	0	0.0809955257261634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3943	0	0	0.0809955257261634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519c-3p	0	0	0.0809955257261634	0	0	0	0	0.0483387868346994	0.155154030715533	0	0	0	0.0632870335943396	0	0.302569785703941	0	0	0
hsa-miR-4701-5p	0	0	0.0809955257261634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5089-3p	0	0	0.0809955257261634	0	0	0	0.0296370533822013	0	0	0	0	0	0	0	0.0504282976173235	0	0	0
hsa-miR-5100	0	0	0.0809955257261634	0	0	0	0.0592741067644026	0	0	0	0	0	0	0.0384162766998405	0.15128489285197	0	0	0
hsa-miR-6792-3p	0	0	0.0809955257261634	0	0	0	0.0592741067644026	0.0966775736693988	0.0775770153577666	0	0	0	0.126574067188679	0.0384162766998405	0	0	0	0
hsa-miR-3184-3p	0	0	0.0809955257261634	0	0	0	0.0296370533822013	0	0	0	0	0	0.189861100783019	0	0.0504282976173235	0	0	0
hsa-miR-1264	0	0	0.0809955257261634	0	0	0	0	0.0483387868346994	0	0	0	0	0.0632870335943396	0	0	0	0	0
hsa-miR-513c-5p	0	0	0.0809955257261634	0	0	0	0.118548213528805	0.145016360504098	0.2327310460733	0	0	0	0.0632870335943396	0	0	0	0	0
hsa-miR-6500-3p	0	0	0.0809955257261634	0	0	0	0.118548213528805	0.0966775736693988	0	0	0	0	0	0	0.0504282976173235	0	0	0
hsa-miR-346	0	0	0.0809955257261634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6804-3p	0	0	0.0809955257261634	0	0	0	0.0889111601466038	0	0.155154030715533	0	0	0	0.0632870335943396	0.0768325533996811	0.252141488086617	0	0	0
hsa-miR-5006-5p	0	0	0.0809955257261634	0.288343483985115	0	0	0	0	0.0775770153577666	0	0	0	0.0632870335943396	0	0	0	0	0
hsa-miR-6829-5p	0	0	0.0809955257261634	0.576686967970229	0.376311705006244	0	0.23709642705761	0	0	0	0	0	0	0.0384162766998405	0	1.95419560911789	0	0
hsa-miR-6842-5p	0	0	0.0809955257261634	0	0	0	0.0296370533822013	0	0.0775770153577666	0	0	0	0.126574067188679	0	0.100856595234647	0.977097804558943	0	0
hsa-miR-4680-3p	0	0	0.0809955257261634	0	0	0	0.0296370533822013	0.0966775736693988	0	0	0	0	0	0	0	0	0	0
hsa-miR-6754-3p	0	0	0.0809955257261634	0	0	0	0.148185266911006	0.0966775736693988	0	0	0	0	0.0632870335943396	0.0768325533996811	0.100856595234647	0	0	0
hsa-miR-378j	0	0	0.0809955257261634	0	0.188155852503122	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4701-3p	0	0	0.0809955257261634	0	0	0	0.0296370533822013	0.0483387868346994	0	0	0	0	0	0.0384162766998405	0.100856595234647	0	0	0
hsa-miR-500a-5p|hsa-miR-500b-5p	0	0	0.0809955257261634	0	0	0	0.0296370533822013	0.0483387868346994	0	0	0	0	0.0632870335943396	0.0384162766998405	0.0504282976173235	0	0	0
hsa-miR-143-5p	0	0	0.0809955257261634	0	0	0	0.0296370533822013	0.0483387868346994	0	0	0	0	0	0	0	0	0	0
hsa-miR-1269a	0	0	0.0809955257261634	0	0.376311705006244	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6865-5p	0	0	0.0809955257261634	0	0	0	0.0296370533822013	0	0	0	0	0	0.0632870335943396	0.0384162766998405	0.0504282976173235	0	0	0
hsa-miR-6729-3p	0	0	0.0809955257261634	0	0.188155852503122	0	0.0592741067644026	0.0483387868346994	0	0	0	0	0.0632870335943396	0.0768325533996811	0	0	0	0
hsa-miR-6715a-3p	0	0	0.0809955257261634	0	0	0	0.0296370533822013	0.0483387868346994	0.0775770153577666	0	0	0	0	0	0.0504282976173235	0	0	0
hsa-miR-409-5p	0	0	0.0809955257261634	0	0	0	0.0296370533822013	0.0966775736693988	0.155154030715533	0	0	0	0.0632870335943396	0.0768325533996811	0	0	0	0
hsa-miR-548ar-5p	0	0	0.0809955257261634	0	0	0	0.0592741067644026	0.0483387868346994	0.0775770153577666	0	0	0	0.0632870335943396	0	0.0504282976173235	0	0	0
hsa-miR-520f-5p	0	0	0.0809955257261634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-181b-2	0	0	0.0809955257261634	0	0	0	0.0444555800733019	0	0	0	0	0	0	0	0.0504282976173235	0	0	0
hsa-miR-329-5p	0	0	0.0809955257261634	0	0	0	0.0296370533822013	0	0	0	0	0	0	0.0384162766998405	0.100856595234647	0	0	0
hsa-miR-1179	0	0	0.0809955257261634	0	0	0	0.0889111601466038	0.0966775736693988	0.2327310460733	0	0	0	0.189861100783019	0.0384162766998405	0.201713190469294	0	0	0
hsa-miR-548ap-5p	0	0	0.0404977628630817	0	0	0	0.0148185266911006	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-376c-5p	0	0	0.0404977628630817	0	0	0	0	0	0.0387885076788833	0	0	0	0	0	0.0504282976173235	0	0	0
hsa-mir-23b	0	0	0.0404977628630817	0	0	0	0.00987901779406709	0	0	0	0	0	0	0	0.0252141488086617	0	0	0
hsa-mir-429	0	0	0.0404977628630817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-376b-5p	0	0	0.0404977628630817	0	0	0	0	0	0.0387885076788833	0	0	0	0	0	0.0504282976173235	0	0	0
hsa-let-7b	0	0	0.0404977628630817	0	0	0	0.00987901779406709	0	0.0258590051192555	0	0	0	0	0.0128054255666135	0	0	0	0
hsa-mir-103a-2	0	0	0.0404977628630817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-29b-2	0	0	0.0404977628630817	0	0	0	0.0296370533822013	0	0	0	0	0	0	0.0192081383499203	0.0252141488086617	0	0	0
hsa-mir-548ad	0	0	0.0404977628630817	0	0	0	0	0	0	0	0	0	0	0.0192081383499203	0	0	0	0
hsa-miR-6816-3p	0	0	0	0.865030451955344	0.188155852503122	0	0.0296370533822013	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-184	0	0	0	0.576686967970229	0	0	0	0.0483387868346994	0.0775770153577666	0	3.03126752451538	0	0	0	0	0	0	0
hsa-miR-133a-3p	0	0	0	0.576686967970229	0.752623410012488	0.790244276359487	0.385281693968617	0.580065442016393	0.581827615183249	0	0	0	0	0.0768325533996811	0.0504282976173235	0.977097804558943	0	0
hsa-miR-6836-3p	0	0	0	0.576686967970229	0	0	0	0	0.0775770153577666	1.23942000101632	0	0	0	0	0.0504282976173235	1.95419560911789	0	0
hsa-miR-4700-3p	0	0	0	0.576686967970229	0.188155852503122	0	0.0296370533822013	0.0483387868346994	0	0	0	0	0	0	0	0	0	1.01941475398973
hsa-miR-223-5p	0	0	0	0.288343483985115	1.12893511501873	0	0	0	0	0	0	0	0	0	0.15128489285197	0.977097804558943	0	1.01941475398973
hsa-miR-4757-5p	0	0	0	0.288343483985115	0	0	0.0592741067644026	0	0	0	0	0	0	0.0384162766998405	0	0	0	0
hsa-miR-6747-5p	0	0	0	0.288343483985115	0.376311705006244	0	0	0	0	0	0	0	0	0	0.100856595234647	0	0	0
hsa-miR-4716-3p	0	0	0	0.288343483985115	0.188155852503122	0	0.0592741067644026	0	0	0	3.03126752451538	0	0	0.0768325533996811	0	0	0	0
hsa-miR-6880-3p	0	0	0	0.288343483985115	0	0	0.0592741067644026	0.145016360504098	0.0775770153577666	0	0	0	0.0632870335943396	0	0.0504282976173235	0	0	0
hsa-miR-6769a-5p	0	0	0	0.288343483985115	0.188155852503122	0	0.0889111601466038	0	0.155154030715533	0	0	0	0	0.0768325533996811	0	0	0	0
hsa-miR-7109-3p	0	0	0	0.288343483985115	0	0	0.177822320293208	0.0966775736693988	0.0775770153577666	0	0	0	0.126574067188679	0.0384162766998405	0.252141488086617	0	0	0
hsa-miR-3591-5p	0	0	0	0.288343483985115	0.188155852503122	0	0.0296370533822013	0	0.2327310460733	0	0	0	0	0	0	0	0	0
hsa-miR-1225-3p	0	0	0	0.288343483985115	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6845-5p	0	0	0	0.288343483985115	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6752-3p	0	0	0	0.288343483985115	0	0	0.0296370533822013	0.0966775736693988	0.0775770153577666	0	0	0	0.0632870335943396	0.0384162766998405	0.0504282976173235	0	0	0
hsa-mir-28	0	0	0	0.19222898932341	0.125437235002081	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4317	0	0	0	0.144171741992557	0	0	0.00987901779406709	0	0	0	0	0	0	0	0	0	0	0
hsa-let-7e	0	0	0	0.144171741992557	0.094077926251561	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6746-5p	0	0	0	0	0.564467557509366	0	0	0	0.155154030715533	0	0	0	0.0632870335943396	0	0	0	0	0
hsa-miR-4662a-3p	0	0	0	0	0.376311705006244	0	0.0296370533822013	0	0	0	0	0	0	0.0384162766998405	0	0	0	0
hsa-miR-6775-5p	0	0	0	0	0.376311705006244	0.790244276359487	0	0.0483387868346994	0	0	0	0	0	0	0	0	0	0
hsa-miR-6732-5p	0	0	0	0	0.376311705006244	0	0	0.0483387868346994	0	0	0	0	0	0	0	0	0	0
hsa-miR-5703	0	0	0	0	0.376311705006244	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7107-5p	0	0	0	0	0.188155852503122	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6790-5p	0	0	0	0	0.188155852503122	0	0.207459373675409	0.193355147338798	0.0775770153577666	0	0	0	0	0.0384162766998405	0.100856595234647	0	0	0
hsa-miR-329-3p	0	0	0	0	0.188155852503122	0	0.0889111601466038	0	0	0	0	0	0	0	0.0504282976173235	0	0	0
hsa-miR-323b-3p	0	0	0	0	0.188155852503122	0	0	0.0966775736693988	0	0	0	0	0	0	0	0	0	0
hsa-miR-492	0	0	0	0	0.188155852503122	0	0	0.0483387868346994	0	0	0	0	0.0632870335943396	0.0384162766998405	0.100856595234647	0	3.5451752823289	0
hsa-miR-6813-3p	0	0	0	0	0.188155852503122	0	0.0889111601466038	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1233-5p	0	0	0	0	0.188155852503122	0	0	0	0	0	0	0	0	0.0768325533996811	0.0504282976173235	0	0	0
hsa-miR-5095	0	0	0	0	0.188155852503122	0	0	0	0	0	0	0	0	0	0.0504282976173235	0	0	0
hsa-miR-3935	0	0	0	0	0.188155852503122	0	0	0.0483387868346994	0	0	0	0	0	0	0	0	0	0
hsa-miR-4668-5p	0	0	0	0	0.188155852503122	0	0	0	0	0	0	0	0	0.0768325533996811	0	0	0	0
hsa-miR-302b-3p	0	0	0	0	0.188155852503122	0	0.0296370533822013	0.0966775736693988	0	0	0	0	0.0632870335943396	0	0	0	0	0
hsa-miR-6826-5p	0	0	0	0	0.188155852503122	0	0	0	0.0775770153577666	0	0	0	0	0	0	0	0	0
hsa-miR-4726-3p	0	0	0	0	0.188155852503122	0	0.0592741067644026	0	0	0	0	0	0	0	0	0	0	0
hsa-let-7c-3p	0	0	0	0	0.188155852503122	0	0	0.0483387868346994	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689a-5p|hsa-miR-3689b-5p|hsa-miR-3689e	0	0	0	0	0.188155852503122	1.58048855271897	0.0296370533822013	0	0.0775770153577666	0	0	0	0	0.0384162766998405	0.0504282976173235	0	0	0
hsa-miR-4792	0	0	0	0	0.188155852503122	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3655	0	0	0	0	0.188155852503122	0	0	0	0.0775770153577666	0	0	0	0	0	0	0	0	0
hsa-miR-6791-5p	0	0	0	0	0.188155852503122	0	0.0296370533822013	0.0483387868346994	0	0	0	0	0	0	0	0	0	0
hsa-miR-214-3p	0	0	0	0	0.188155852503122	2.7658549672582	0.0592741067644026	0.0483387868346994	0.0775770153577666	0	0	0	0	0	0	0	0	0
hsa-mir-548am	0	0	0	0	0.0627186175010407	0	0	0.0161129289448998	0	0	0	0	0	0	0	0	0	0
hsa-mir-320e	0	0	0	0	0.0313593087505203	0.0987805345449359	0	0	0.0129295025596278	0	0	0	0	0.00960406917496013	0.0126070744043309	0	0	0
hsa-miR-552-5p	0	0	0	0	0	0	0.889111601466038	0.483387868346994	0.387885076788833	2.47884000203265	0	0	0	0.153665106799362	0	0	0	0
hsa-miR-95-5p	0	0	0	0	0	0	0.296370533822013	0.435049081512294	0.2327310460733	0	0	0	0.379722201566038	0.192081383499203	0.100856595234647	0	0	0
hsa-miR-3659	0	0	0	0	0	0	0.266733480439811	0.145016360504098	0.2327310460733	0	0	0	0.0632870335943396	0.0768325533996811	0	0	0	0
hsa-miR-4655-5p	0	0	0	0	0	0	0.207459373675409	0.241693934173497	0.0775770153577666	0	0	0	0	0.0768325533996811	0.100856595234647	0	0	0
hsa-miR-4725-5p	0	0	0	0	0	0	0.207459373675409	0.145016360504098	0	0	0	0	0.126574067188679	0.0384162766998405	0	0	0	0
hsa-miR-548a-5p	0	0	0	0	0	0	0.177822320293208	0.145016360504098	0.155154030715533	0	0	0	0.126574067188679	0.0384162766998405	0.100856595234647	0	0	0
hsa-miR-513a-5p	0	0	0	0	0	0	0.177822320293208	0.0966775736693988	0.155154030715533	0	0	0	0	0.0384162766998405	0	0	0	0
hsa-miR-506-5p	0	0	0	0	0	0	0.148185266911006	0.193355147338798	0.0775770153577666	0	0	0	0.126574067188679	0	0	0	0	0
hsa-miR-3190-5p	0	0	0	0	0	0	0.148185266911006	0.0483387868346994	0.0775770153577666	0	0	0	0.0632870335943396	0	0.0504282976173235	0	0	0
hsa-miR-510-5p	0	0	0	0	0	0	0.148185266911006	0.0483387868346994	0.155154030715533	0	0	0	0.0632870335943396	0	0	0	0	0
hsa-miR-4782-3p	0	0	0	0	0	0	0.148185266911006	0.0483387868346994	0.0775770153577666	0	0	0	0	0.0384162766998405	0	0	0	0
hsa-miR-216a-3p	0	0	0	0	0	0	0.118548213528805	0	0.310308061431066	0	0	0	0	0	0.15128489285197	0	0	0
hsa-miR-7843-3p	0	0	0	0	0	0	0.118548213528805	0	0	0	0	0	0.126574067188679	0.115248830099522	0.15128489285197	0	0	0
hsa-miR-5087	0	0	0	0	0	0	0.118548213528805	0	0	0	0	0	0.0632870335943396	0.0384162766998405	0.100856595234647	0	0	0
hsa-miR-217	0	0	0	0	0	0	0.118548213528805	0.0966775736693988	0.2327310460733	0	0	0	0	0.0384162766998405	0.0504282976173235	0	0	0
hsa-miR-4501	0	0	0	0	0	0	0.118548213528805	0.290032721008196	0.155154030715533	0	0	0	0	0.0384162766998405	0.100856595234647	0	0	0
hsa-miR-6823-5p	0	0	0	0	0	0	0.0889111601466038	0	0	0	0	0	0	0.0384162766998405	0	0	0	0
hsa-miR-370-5p	0	0	0	0	0	0	0.0889111601466038	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4795-5p	0	0	0	0	0	0	0.0889111601466038	0	0	0	0	0	0	0.0768325533996811	0	0	0	0
hsa-miR-4433a-5p	0	0	0	0	0	0	0.0889111601466038	0.0483387868346994	0	0	0	0	0	0	0	0	0	0
hsa-miR-4787-5p	0	0	0	0	0	0	0.0889111601466038	0.145016360504098	0.2327310460733	0	0	0	0.0632870335943396	0	0	0	0	0
hsa-miR-6838-3p	0	0	0	0	0	0	0.0889111601466038	0.0483387868346994	0.0775770153577666	0	0	0	0	0.0384162766998405	0.100856595234647	0	0	0
hsa-miR-6748-5p	0	0	0	0	0	0	0.0889111601466038	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6814-5p	0	0	0	0	0	0	0.0889111601466038	0	0.310308061431066	0	0	0	0.0632870335943396	0.0384162766998405	0	0	0	0
hsa-miR-5089-5p	0	0	0	0	0	0	0.0889111601466038	0.0966775736693988	0	0	0	0	0	0	0	0	0	0
hsa-miR-497-3p	0	0	0	0	0	0	0.0592741067644026	0.0966775736693988	0.0775770153577666	0	0	0	0	0	0.0504282976173235	0	0	0
hsa-miR-6877-3p	0	0	0	0	0	0	0.0592741067644026	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-758-3p	0	0	0	0	0	0	0.0592741067644026	0.145016360504098	0	0	0	0	0.0632870335943396	0	0.100856595234647	0	0	0
hsa-miR-202-3p	0	0	0	0	0	0	0.0592741067644026	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4714-3p	0	0	0	0	0	0	0.0592741067644026	0	0.0775770153577666	0	0	0	0	0	0	0	0	0
hsa-miR-3923	0	0	0	0	0	0	0.0592741067644026	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3162-3p	0	0	0	0	0	0	0.0592741067644026	0	0	0	0	0	0	0	0.0504282976173235	0	0	0
hsa-miR-5194	0	0	0	0	0	0	0.0592741067644026	0.0483387868346994	0.0775770153577666	0	0	0	0.0632870335943396	0	0	0	0	0
hsa-miR-6874-5p	0	0	0	0	0	0	0.0592741067644026	0	0.2327310460733	0	1.51563376225769	0	0.0632870335943396	0.115248830099522	0.15128489285197	0	1.77258764116445	0
hsa-miR-7844-5p	0	0	0	0	0	0	0.0592741067644026	0	0	0	0	0	0.0632870335943396	0	0	0	0	0
hsa-miR-6846-5p	0	0	0	0	0	0	0.0592741067644026	0	0	0	0	0	0	0.0384162766998405	0	0	0	0
hsa-miR-153-5p	0	0	0	0	0	0	0.0592741067644026	0.0483387868346994	0	0	0	0	0	0	0.0504282976173235	0	0	0
hsa-miR-572	0	0	0	0	0	0	0.0592741067644026	0	0	0	0	0	0	0.0384162766998405	0	0	0	0
hsa-miR-548ag	0	0	0	0	0	0	0.0592741067644026	0	0.0775770153577666	0	0	0	0	0.0384162766998405	0.0504282976173235	0	0	0
hsa-miR-4694-3p	0	0	0	0	0	0	0.0592741067644026	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-500b	0	0	0	0	0	0	0.0592741067644026	0.0483387868346994	0.0387885076788833	0	0	0	0	0	0	0	0	0
hsa-miR-6861-5p	0	0	0	0	0	0	0.0592741067644026	0.193355147338798	0	0	0	0	0	0	0	0	0	2.03882950797947
hsa-miR-214-5p	0	0	0	0	0	0	0.0592741067644026	0.0966775736693988	0	0	0	0	0	0	0	0	0	0
hsa-miR-4729	0	0	0	0	0	0	0.0592741067644026	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6864-5p	0	0	0	0	0	0	0.0592741067644026	0	0.155154030715533	0	0	0	0.189861100783019	0	0.100856595234647	0	0	0
hsa-miR-494-3p	0	0	0	0	0	0	0.0592741067644026	0.0483387868346994	0	0	0	0	0	0	0	0	0	0
hsa-miR-4509	0	0	0	0	0	0	0.0592741067644026	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6871-3p	0	0	0	0	0	0	0.0592741067644026	0.0483387868346994	0.0775770153577666	0	0	0	0	0.0768325533996811	0.0504282976173235	0	0	0
hsa-miR-5591-5p	0	0	0	0	0	0	0.0592741067644026	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-539-3p	0	0	0	0	0	0	0.0592741067644026	0.0966775736693988	0	0	0	0	0	0	0	0	0	0
hsa-miR-5589-3p	0	0	0	0	0	0	0.0592741067644026	0.0483387868346994	0	0	0	0	0	0	0	0	0	0
hsa-miR-8485	0	0	0	0	0	0	0.0592741067644026	0	0.0775770153577666	0	0	0	0	0.0768325533996811	0.100856595234647	0	0	0
hsa-miR-374c-3p	0	0	0	0	0	0	0.0444555800733019	0	0.0387885076788833	0	0	0	0.0316435167971698	0	0	0	0	0
hsa-miR-5197-5p	0	0	0	0	0	0	0.0296370533822013	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5682	0	0	0	0	0	0	0.0296370533822013	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6510-5p	0	0	0	0	0	0	0.0296370533822013	0.0483387868346994	0	0	0	0	0	0	0	0	0	0
hsa-miR-219a-2-3p	0	0	0	0	0	0	0.0296370533822013	0.0483387868346994	0	0	3.03126752451538	0	0	0	0	0	0	0
hsa-miR-4772-5p	0	0	0	0	0	0	0.0296370533822013	0	0.155154030715533	0	0	0	0	0	0	0	0	0
hsa-miR-5590-3p	0	0	0	0	0	0	0.0296370533822013	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-655-3p	0	0	0	0	0	0	0.0296370533822013	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513a-3p	0	0	0	0	0	0	0.0296370533822013	0.0483387868346994	0	0	0	0	0	0	0.0504282976173235	0	0	0
hsa-miR-4708-5p	0	0	0	0	0	0	0.0296370533822013	0	0	0	0	0	0	0	0.201713190469294	0	0	0
hsa-miR-7704	0	0	0	0	0	0	0.0296370533822013	0	0	3.71826000304897	1.51563376225769	0	0	0	0	0	0	0
